-0.7970186733546737; -0.5744082757850109; -0.18659144415981915; 0.857945926072538; --; 1.02612275e-13; 5.1254313e-13; 0.99994165; 4791.352
-0.6517839846758979; -0.6127638621494476; 0.446875918531869; 0.8989177835632369; --; 1.0237135e-13; 5.113397e-13; 0.9999654; 4780.152
-0.7483543640402236; -0.5938895319294424; 0.2953996778714906; 0.8884275106195063; --; 1.02408255e-13; 5.115241e-13; 0.9999618; 4474.6465
-0.7004330399001519; -0.552162317154937; 0.4522281859087544; 1.1963700121825567; --; 1.0210945e-13; 5.100316e-13; 0.9999914; --
-0.48575389425869625; -0.4156322328955574; 0.7689557862392118; 1.0273143830794196; --; 1.0205149e-13; 5.097421e-13; 0.99999714; --
-0.4523027496558128; -0.43814060557215645; 0.7768236816695634; 1.0292458312334385; --; 1.0228276e-13; 5.1089726e-13; 0.9999742; 4438.399
-0.27515625975776975; -0.33384471127466125; 0.9015745900756369; 0.8945521268682927; --; 1.03335316e-13; 5.161547e-13; 0.99987; --
-0.6274876744112993; -0.3866884774763449; 0.6758189401377601; 1.1134856949126477; --; 1.02073704e-13; 5.09853e-13; 0.9999949; --
-0.6842941573276295; -0.691098219716137; 0.23264728013122224; 0.8627294433092892; --; 1.0284783e-13; 5.137197e-13; 0.99991834; 4790.6733
-0.24189785180773285; -0.5784973816547295; 0.7789905061741295; 2.8836521036568414; --; 1.13637784e-13; 5.67615e-13; 0.99885; --
0.04912378532301846; -0.1536400224266234; 0.9869050598838192; 0.8339288349731749; --; 1.0964923e-13; 5.4769237e-13; 0.9992449; --
-0.03152971488923802; -0.17005194632491175; 0.9849305623393523; 1.1376040449345328; --; 1.03226245e-13; 5.156099e-13; 0.9998808; --
-0.24008177083016186; -0.5727598687328818; 0.7837773128154104; 0.856718608519847; --; 1.02364406e-13; 5.1130503e-13; 0.99996614; 4858.1216
-0.025029116226132173; -0.2401980897643607; 0.9704011649902791; 0.8371813605354353; --; 1.0217394e-13; 5.103537e-13; 0.999985; --
-0.29200993389360885; -0.3546794090117453; 0.8882188442779907; 0.8085457992315657; --; 1.0256214e-13; 5.1229274e-13; 0.9999466; 4763.9277
-0.7105409917795638; -0.6956658427638849; -0.10573804524638974; 0.8744425090471338; --; 1.02736226e-13; 5.1316227e-13; 0.9999293; --
-0.06129893610127748; -0.19283759135762976; 0.9793140986385519; 0.9413478516093935; --; 1.0203345e-13; 5.09652e-13; 0.9999989; --
-0.40817950859600866; -0.4736294742576747; 0.78042591568753; 2.627340488862524; --; 1.0414262e-13; 5.2018714e-13; 0.99979013; --
-0.35584544931795264; -0.5209987421264652; 0.7758442671711543; 1.0289884434164998; --; 1.0220084e-13; 5.104881e-13; 0.99998236; 4821.776
-0.0329971478497477; -0.14952943185085532; 0.9882065256028936; 0.8042303440561817; --; 1.0231336e-13; 5.110501e-13; 0.99997115; 4859.119
-0.3689512839171423; -0.686101343390111; 0.6270086894885725; 0.8089777451323151; --; 1.0964923e-13; 5.4769237e-13; 0.9992449; --
-0.3764772616874933; -0.7273342835225437; 0.5738028506769853; 0.8702211497168868; --; 1.0536258e-13; 5.262808e-13; 0.99966973; 9409.985
-0.06136341876163911; -0.41251220315241843; 0.9088829479576682; 0.9907894304339663; --; 1.0222324e-13; 5.1059997e-13; 0.99998015; --
-0.1436515765456054; -0.2956547956064927; 0.9444323514105418; 0.813096900928288; --; 1.0211632e-13; 5.100659e-13; 0.9999907; 4877.1743
-0.6750238212708946; -0.6867629529289149; 0.26962842431983397; 4.589510136430215; 1.3144027; 1.03019766e-13; 5.1457856e-13; 0.99990124; --
-0.05535222338855183; -0.425313219480381; 0.9033519783014686; 0.8490156139264025; --; 1.0260444e-13; 5.1250405e-13; 0.99994236; 5619.0806
-0.11934991728908141; -0.5169218964789677; 0.8476717231238027; 0.8059444234489976; --; 1.0235732e-13; 5.1126963e-13; 0.99996686; 4670.663
-0.07201836479576404; -0.19004796362024626; 0.9791297802926545; 0.8047667002139598; --; 1.02187715e-13; 5.1042254e-13; 0.9999836; 4380.9297
0.06837970059539433; -0.1553212542668221; 0.9854945583408695; 0.8162341563564536; --; 1.02152004e-13; 5.1024414e-13; 0.9999872; --
-0.05726158497265621; -0.31297311210350987; 0.9480342514839131; 0.8701361082922775; --; 1.02272256e-13; 5.108448e-13; 0.99997526; --
-0.5855955993545029; -0.6580593183391099; -0.4733241252711576; 0.9944681250345812; --; 1.02300486e-13; 5.109858e-13; 0.9999725; 4632.1714
-0.5658670800847921; -0.5684890989707139; 0.5971721628038077; 1.090278150271665; --; 1.0222028e-13; 5.1058517e-13; 0.9999804; --
-0.19095611279215965; -0.3144587225689642; 0.9298663746945597; 0.9762122776730124; --; 1.0233629e-13; 5.111646e-13; 0.999969; --
-0.07764961180587705; -0.22838661361671508; 0.9704690064639292; 0.8199376358130692; --; 1.0216779e-13; 5.1032296e-13; 0.99998564; --
-0.6752033845249806; -0.5469311995449709; -0.4949410596124656; 0.9754530290029791; --; 1.0253985e-13; 5.1218144e-13; 0.99994874; 4553.2915
-0.13284705423933396; -0.27765147961975184; 0.9514522142729471; 0.8351467846459179; --; 1.02144774e-13; 5.1020803e-13; 0.9999879; 4864.0376
0.05775702021316756; -0.9681110248617681; 0.24377278387300105; 0.8103731210401341; --; 1.0264865e-13; 5.1272485e-13; 0.9999381; --
-0.6431348072020632; -0.7331867424385778; 0.22094076237188937; 0.8214809702636574; --; 1.0382061e-13; 5.185788e-13; 0.99982196; 5042.897
